12368574 1 -16 156 -1234 9029 | 40319 362815 3626194 39832608 476576995
12368745 1 -16 155 -1193 8068 | 40319 362815 3626195 39832688 476580764
12368754 1 -16 155 -1195 8140 | 40319 362815 3626195 39832690 476580980
12375648 1 -16 155 -1201 8351 | 40319 362815 3626195 39832696 476581633
12375684 1 -16 156 -1228 8780 | 40319 362815 3626194 39832602 476576380
12375846 1 -16 157 -1267 9650 | 40319 362815 3626193 39832520 476572414
12375864 1 -16 156 -1234 9039 | 40319 362815 3626194 39832608 476576985
12376548 1 -16 153 -1141 7343 | 40319 362815 3626197 39832878 476591425
12376584 1 -16 155 -1196 8164 | 40319 362815 3626195 39832691 476581100
12376845 1 -16 155 -1193 8070 | 40319 362815 3626195 39832688 476580762
12376854 1 -16 155 -1197 8224 | 40319 362815 3626195 39832692 476581184
12378564 1 -16 154 -1165 7650 | 40319 362815 3626196 39832781 476585862
12378645 1 -16 154 -1160 7445 | 40319 362815 3626196 39832776 476585347
12378654 1 -16 154 -1167 7737 | 40319 362815 3626196 39832783 476586063
12385674 1 -16 154 -1161 7495 | 40319 362815 3626196 39832777 476585441
12385764 1 -16 156 -1236 9132 | 40319 362815 3626194 39832610 476577180
12386574 1 -16 156 -1233 9006 | 40319 362815 3626194 39832607 476576874
12386754 1 -16 154 -1166 7690 | 40319 362815 3626196 39832782 476585966
12435768 1 -16 153 -1142 7395 | 40319 362815 3626197 39832879 476591517
12435786 1 -16 154 -1173 7960 | 40319 362815 3626196 39832789 476586704
12436578 1 -16 153 -1142 7390 | 40319 362815 3626197 39832879 476591522
12436758 1 -16 155 -1208 8660 | 40319 362815 3626195 39832703 476582332
12436785 1 -16 154 -1165 7619 | 40319 362815 3626196 39832781 476585893
12436857 1 -16 155 -1206 8588 | 40319 362815 3626195 39832701 476582116
12436875 1 -16 155 -1204 8504 | 40319 362815 3626195 39832699 476581912
12437658 1 -16 153 -1142 7380 | 40319 362815 3626197 39832879 476591532
12437685 1 -16 155 -1204 8509 | 40319 362815 3626195 39832699 476581907
12437856 1 -16 154 -1166 7654 | 40319 362815 3626196 39832782 476586002
12437865 1 -16 154 -1167 7700 | 40319 362815 3626196 39832783 476586100
12438675 1 -16 154 -1169 7781 | 40319 362815 3626196 39832785 476586307
12453768 1 -16 155 -1204 8464 | 40319 362815 3626195 39832699 476581952
12453786 1 -16 155 -1192 7949 | 40319 362815 3626195 39832687 476580739
12456378 1 -16 155 -1190 7883 | 40319 362815 3626195 39832685 476580517
12456738 1 -16 155 -1194 8142 | 40319 362815 3626195 39832689 476580834
12456783 1 -16 154 -1165 7651 | 40319 362815 3626196 39832781 476585861
12456837 1 -16 157 -1257 9251 | 40319 362815 3626193 39832510 476571373
12456873 1 -16 155 -1195 8180 | 40319 362815 3626195 39832690 476580940
12457368 1 -16 158 -1300 10255 | 40319 362815 3626192 39832432 476567849
12457386 1 -16 158 -1289 9800 | 40319 362815 3626192 39832421 476566720
12457638 1 -16 156 -1223 8563 | 40319 362815 3626194 39832597 476575877
12457683 1 -16 155 -1194 8125 | 40319 362815 3626195 39832689 476580851
12457836 1 -16 157 -1250 8922 | 40319 362815 3626193 39832503 476570694
12457863 1 -16 156 -1223 8568 | 40319 362815 3626194 39832597 476575872
12458367 1 -16 157 -1243 8534 | 40319 362815 3626193 39832496 476570074
12458376 1 -16 157 -1253 9001 | 40319 362815 3626193 39832506 476571047
12458637 1 -16 158 -1287 9738 | 40319 362815 3626192 39832419 476566494
12458673 1 -16 156 -1225 8658 | 40319 362815 3626194 39832599 476576070
12458736 1 -16 157 -1244 8620 | 40319 362815 3626193 39832497 476570132
12458763 1 -16 155 -1190 7951 | 40319 362815 3626195 39832685 476580449
12463578 1 -16 156 -1236 9050 | 40319 362815 3626194 39832610 476577262
12463758 1 -16 158 -1302 10331 | 40319 362815 3626192 39832434 476568061
12463785 1 -16 158 -1293 9960 | 40319 362815 3626192 39832425 476567136
12463857 1 -16 158 -1293 9953 | 40319 362815 3626192 39832425 476567143
12463875 1 -16 158 -1295 10018 | 40319 362815 3626192 39832427 476567366
12465378 1 -16 156 -1232 8885 | 40319 362815 3626194 39832606 476576851
12465738 1 -16 156 -1225 8658 | 40319 362815 3626194 39832599 476576070
12465783 1 -16 155 -1194 8125 | 40319 362815 3626195 39832689 476580851
12465837 1 -16 157 -1254 9092 | 40319 362815 3626193 39832507 476571100
12465873 1 -16 155 -1193 8087 | 40319 362815 3626195 39832688 476580745
12467358 1 -16 157 -1254 9047 | 40319 362815 3626193 39832507 476571145
12467385 1 -16 157 -1248 8843 | 40319 362815 3626193 39832501 476570485
12467538 1 -16 157 -1258 9264 | 40319 362815 3626193 39832511 476571504
12467583 1 -16 157 -1264 9583 | 40319 362815 3626193 39832517 476572049
12467835 1 -16 156 -1224 8644 | 40319 362815 3626194 39832598 476575940
12467853 1 -16 156 -1225 8661 | 40319 362815 3626194 39832599 476576067
12468357 1 -16 158 -1289 9820 | 40319 362815 3626192 39832421 476566700
12468375 1 -16 159 -1323 10488 | 40319 362815 3626191 39832334 476562216
12468537 1 -16 159 -1324 10540 | 40319 362815 3626191 39832335 476562308
12468573 1 -16 157 -1262 9475 | 40319 362815 3626193 39832515 476571869
12468735 1 -16 157 -1254 9141 | 40319 362815 3626193 39832507 476571051
12468753 1 -16 157 -1260 9387 | 40319 362815 3626193 39832513 476571669
12473568 1 -16 158 -1300 10235 | 40319 362815 3626192 39832432 476567869
12473586 1 -16 159 -1335 10949 | 40319 362815 3626191 39832346 476563483
12473658 1 -16 157 -1266 9529 | 40319 362815 3626193 39832519 476572391
12473685 1 -16 159 -1331 10798 | 40319 362815 3626191 39832342 476563058
12473856 1 -16 158 -1293 9965 | 40319 362815 3626192 39832425 476567131
12473865 1 -16 158 -1290 9802 | 40319 362815 3626192 39832422 476566862
12475368 1 -16 159 -1332 10844 | 40319 362815 3626191 39832343 476563156
12475386 1 -16 159 -1327 10631 | 40319 362815 3626191 39832338 476562649
12475638 1 -16 157 -1256 9163 | 40319 362815 3626193 39832509 476571317
12475683 1 -16 157 -1261 9446 | 40319 362815 3626193 39832514 476571754
12475836 1 -16 159 -1326 10625 | 40319 362815 3626191 39832337 476562511
12475863 1 -16 157 -1262 9467 | 40319 362815 3626193 39832515 476571877
12476358 1 -16 158 -1297 10126 | 40319 362815 3626192 39832429 476567546
12476385 1 -16 158 -1278 9290 | 40319 362815 3626192 39832410 476565646
12476538 1 -16 156 -1228 8717 | 40319 362815 3626194 39832602 476576443
12476583 1 -16 155 -1189 7899 | 40319 362815 3626195 39832684 476580357
12476835 1 -16 157 -1251 8989 | 40319 362815 3626193 39832504 476570771
12476853 1 -16 157 -1260 9388 | 40319 362815 3626193 39832513 476571668
12478356 1 -16 157 -1251 8949 | 40319 362815 3626193 39832504 476570811
12478365 1 -16 157 -1249 8867 | 40319 362815 3626193 39832502 476570605
12478536 1 -16 158 -1283 9544 | 40319 362815 3626192 39832415 476566112
12478563 1 -16 156 -1222 8514 | 40319 362815 3626194 39832596 476575782
12478635 1 -16 157 -1250 8924 | 40319 362815 3626193 39832503 476570692
12478653 1 -16 156 -1223 8577 | 40319 362815 3626194 39832597 476575863
12483567 1 -16 157 -1261 9377 | 40319 362815 3626193 39832514 476571823
12483576 1 -16 157 -1254 9038 | 40319 362815 3626193 39832507 476571154
12483657 1 -16 157 -1258 9228 | 40319 362815 3626193 39832511 476571540
12483675 1 -16 157 -1255 9107 | 40319 362815 3626193 39832508 476571229
12483756 1 -16 157 -1258 9253 | 40319 362815 3626193 39832511 476571515
12483765 1 -16 156 -1230 8829 | 40319 362815 3626194 39832604 476576619
12485367 1 -16 158 -1287 9714 | 40319 362815 3626192 39832419 476566518
12485376 1 -16 158 -1283 9503 | 40319 362815 3626192 39832415 476566153
12485637 1 -16 158 -1281 9469 | 40319 362815 3626192 39832413 476565899
12485673 1 -16 156 -1224 8621 | 40319 362815 3626194 39832598 476575963
12485736 1 -16 159 -1324 10535 | 40319 362815 3626191 39832335 476562313
12485763 1 -16 157 -1258 9301 | 40319 362815 3626193 39832511 476571467
12486357 1 -16 159 -1324 10538 | 40319 362815 3626191 39832335 476562310
12486375 1 -16 159 -1326 10613 | 40319 362815 3626191 39832337 476562523
12486537 1 -16 158 -1281 9441 | 40319 362815 3626192 39832413 476565927
12486573 1 -16 157 -1256 9214 | 40319 362815 3626193 39832509 476571266
12486735 1 -16 157 -1254 9103 | 40319 362815 3626193 39832507 476571089
12486753 1 -16 156 -1225 8661 | 40319 362815 3626194 39832599 476576067
12487356 1 -16 157 -1244 8604 | 40319 362815 3626193 39832497 476570148
12487365 1 -16 157 -1250 8895 | 40319 362815 3626193 39832503 476570721
12487536 1 -16 158 -1287 9725 | 40319 362815 3626192 39832419 476566507
12487563 1 -16 156 -1223 8579 | 40319 362815 3626194 39832597 476575861
12487635 1 -16 157 -1257 9234 | 40319 362815 3626193 39832510 476571390
12487653 1 -16 155 -1197 8226 | 40319 362815 3626195 39832692 476581182
12543768 1 -16 153 -1142 7380 | 40319 362815 3626197 39832879 476591532
12543786 1 -16 154 -1172 7906 | 40319 362815 3626196 39832788 476586614
12546738 1 -16 156 -1223 8563 | 40319 362815 3626194 39832597 476575877
12546783 1 -16 155 -1195 8167 | 40319 362815 3626195 39832690 476580953
12546837 1 -16 157 -1250 8897 | 40319 362815 3626193 39832503 476570719
12546873 1 -16 155 -1188 7857 | 40319 362815 3626195 39832683 476580255
12547368 1 -16 157 -1266 9547 | 40319 362815 3626193 39832519 476572373
12547386 1 -16 158 -1293 9936 | 40319 362815 3626192 39832425 476567160
12547638 1 -16 156 -1222 8479 | 40319 362815 3626194 39832596 476575817
12547683 1 -16 155 -1193 8083 | 40319 362815 3626195 39832688 476580749
12547836 1 -16 157 -1249 8869 | 40319 362815 3626193 39832502 476570603
12547863 1 -16 156 -1221 8486 | 40319 362815 3626194 39832595 476575666
12548367 1 -16 157 -1255 9092 | 40319 362815 3626193 39832508 476571244
12548376 1 -16 156 -1224 8553 | 40319 362815 3626194 39832598 476576031
12548637 1 -16 158 -1283 9519 | 40319 362815 3626192 39832415 476566137
12548673 1 -16 156 -1221 8488 | 40319 362815 3626194 39832595 476575664
12548736 1 -16 157 -1251 8954 | 40319 362815 3626193 39832504 476570806
12548763 1 -16 155 -1190 7939 | 40319 362815 3626195 39832685 476580461
12563478 1 -16 155 -1192 7939 | 40319 362815 3626195 39832687 476580749
12563748 1 -16 157 -1254 9063 | 40319 362815 3626193 39832507 476571129
12563784 1 -16 157 -1247 8780 | 40319 362815 3626193 39832500 476570404
12563847 1 -16 158 -1286 9678 | 40319 362815 3626192 39832418 476566410
12563874 1 -16 157 -1246 8729 | 40319 362815 3626193 39832499 476570311
12564378 1 -16 155 -1194 8041 | 40319 362815 3626195 39832689 476580935
12564738 1 -16 157 -1258 9274 | 40319 362815 3626193 39832511 476571494
12564783 1 -16 156 -1219 8397 | 40319 362815 3626194 39832593 476575467
12564837 1 -16 157 -1250 8928 | 40319 362815 3626193 39832503 476570688
12564873 1 -16 156 -1217 8324 | 40319 362815 3626194 39832591 476575252
12567348 1 -16 155 -1188 7860 | 40319 362815 3626195 39832683 476580252
12567384 1 -16 156 -1221 8545 | 40319 362815 3626194 39832595 476575607
12567438 1 -16 155 -1188 7862 | 40319 362815 3626195 39832683 476580250
12567483 1 -16 156 -1222 8552 | 40319 362815 3626194 39832596 476575744
12567834 1 -16 154 -1162 7549 | 40319 362815 3626196 39832778 476585531
12567843 1 -16 154 -1162 7549 | 40319 362815 3626196 39832778 476585531
12568347 1 -16 157 -1248 8844 | 40319 362815 3626193 39832501 476570484
12568374 1 -16 158 -1282 9529 | 40319 362815 3626192 39832414 476565983
12568437 1 -16 157 -1241 8497 | 40319 362815 3626193 39832494 476569823
12568473 1 -16 158 -1292 9988 | 40319 362815 3626192 39832424 476566964
12568734 1 -16 155 -1188 7888 | 40319 362815 3626195 39832683 476580224
12568743 1 -16 155 -1188 7883 | 40319 362815 3626195 39832683 476580229
12573648 1 -16 158 -1295 10016 | 40319 362815 3626192 39832427 476567368
12573684 1 -16 159 -1322 10429 | 40319 362815 3626191 39832333 476562131
12573846 1 -16 158 -1283 9578 | 40319 362815 3626192 39832415 476566078
12573864 1 -16 159 -1319 10310 | 40319 362815 3626191 39832330 476561818
12574368 1 -16 158 -1297 10122 | 40319 362815 3626192 39832429 476567550
12574386 1 -16 158 -1287 9678 | 40319 362815 3626192 39832419 476566554
12574638 1 -16 157 -1262 9408 | 40319 362815 3626193 39832515 476571936
12574683 1 -16 157 -1258 9301 | 40319 362815 3626193 39832511 476571467
12574836 1 -16 159 -1321 10393 | 40319 362815 3626191 39832332 476562023
12574863 1 -16 158 -1290 9872 | 40319 362815 3626192 39832422 476566792
12576348 1 -16 156 -1218 8331 | 40319 362815 3626194 39832592 476575389
12576384 1 -16 157 -1247 8824 | 40319 362815 3626193 39832500 476570360
12576438 1 -16 156 -1224 8572 | 40319 362815 3626194 39832598 476576012
12576483 1 -16 157 -1256 9234 | 40319 362815 3626193 39832509 476571246
12576834 1 -16 155 -1190 7968 | 40319 362815 3626195 39832685 476580432
12576843 1 -16 155 -1190 7959 | 40319 362815 3626195 39832685 476580441
12578346 1 -16 156 -1218 8382 | 40319 362815 3626194 39832592 476575338
12578364 1 -16 158 -1287 9746 | 40319 362815 3626192 39832419 476566486
12578436 1 -16 157 -1250 8939 | 40319 362815 3626193 39832503 476570677
12578463 1 -16 157 -1259 9328 | 40319 362815 3626193 39832512 476571584
12578634 1 -16 156 -1225 8700 | 40319 362815 3626194 39832599 476576028
12578643 1 -16 156 -1225 8678 | 40319 362815 3626194 39832599 476576050
12583674 1 -16 158 -1274 9122 | 40319 362815 3626192 39832406 476565238
12583764 1 -16 157 -1248 8794 | 40319 362815 3626193 39832501 476570534
12584367 1 -16 157 -1245 8626 | 40319 362815 3626193 39832498 476570270
12584376 1 -16 157 -1252 8961 | 40319 362815 3626193 39832505 476570943
12584637 1 -16 159 -1320 10351 | 40319 362815 3626191 39832331 476561921
12584673 1 -16 158 -1293 10025 | 40319 362815 3626192 39832425 476567071
12584736 1 -16 158 -1289 9800 | 40319 362815 3626192 39832421 476566720
12584763 1 -16 157 -1250 8904 | 40319 362815 3626193 39832503 476570712
12586347 1 -16 158 -1280 9416 | 40319 362815 3626192 39832412 476565808
12586374 1 -16 159 -1323 10512 | 40319 362815 3626191 39832334 476562192
12586437 1 -16 158 -1284 9611 | 40319 362815 3626192 39832416 476566189
12586473 1 -16 159 -1328 10749 | 40319 362815 3626191 39832339 476562675
12586734 1 -16 156 -1225 8684 | 40319 362815 3626194 39832599 476576044
12586743 1 -16 156 -1225 8684 | 40319 362815 3626194 39832599 476576044
12587346 1 -16 157 -1250 8959 | 40319 362815 3626193 39832503 476570657
12587364 1 -16 158 -1285 9668 | 40319 362815 3626192 39832417 476566276
12587436 1 -16 157 -1240 8442 | 40319 362815 3626193 39832493 476569734
12587463 1 -16 158 -1296 10149 | 40319 362815 3626192 39832428 476567379
12587634 1 -16 155 -1186 7783 | 40319 362815 3626195 39832681 476580041
12587643 1 -16 155 -1188 7843 | 40319 362815 3626195 39832683 476580269
12645378 1 -16 155 -1197 8150 | 40319 362815 3626195 39832692 476581258
12645738 1 -16 157 -1256 9183 | 40319 362815 3626193 39832509 476571297
12645783 1 -16 156 -1221 8497 | 40319 362815 3626194 39832595 476575655
12645837 1 -16 157 -1247 8779 | 40319 362815 3626193 39832500 476570405
12645873 1 -16 156 -1217 8332 | 40319 362815 3626194 39832591 476575244
12647358 1 -16 158 -1295 10017 | 40319 362815 3626192 39832427 476567367
12647385 1 -16 159 -1321 10390 | 40319 362815 3626191 39832332 476562026
12647538 1 -16 157 -1262 9408 | 40319 362815 3626193 39832515 476571936
12647583 1 -16 157 -1258 9297 | 40319 362815 3626193 39832511 476571471
12647835 1 -16 158 -1284 9579 | 40319 362815 3626192 39832416 476566221
12647853 1 -16 158 -1294 10052 | 40319 362815 3626192 39832426 476567188
12648375 1 -16 158 -1284 9590 | 40319 362815 3626192 39832416 476566210
12648537 1 -16 159 -1324 10522 | 40319 362815 3626191 39832335 476562326
12648573 1 -16 158 -1291 9919 | 40319 362815 3626192 39832423 476566889
12648735 1 -16 158 -1287 9742 | 40319 362815 3626192 39832419 476566490
12648753 1 -16 157 -1257 9216 | 40319 362815 3626193 39832510 476571408
12654378 1 -16 153 -1141 7339 | 40319 362815 3626197 39832878 476591429
12654738 1 -16 156 -1228 8730 | 40319 362815 3626194 39832602 476576430
12654783 1 -16 155 -1190 7948 | 40319 362815 3626195 39832685 476580452
12654837 1 -16 156 -1227 8727 | 40319 362815 3626194 39832601 476576289
12654873 1 -16 155 -1190 7942 | 40319 362815 3626195 39832685 476580458
12657348 1 -16 156 -1218 8331 | 40319 362815 3626194 39832592 476575389
12657384 1 -16 157 -1250 8968 | 40319 362815 3626193 39832503 476570648
12657438 1 -16 156 -1224 8564 | 40319 362815 3626194 39832598 476576020
12657483 1 -16 157 -1258 9306 | 40319 362815 3626193 39832511 476571462
12657834 1 -16 155 -1188 7885 | 40319 362815 3626195 39832683 476580227
12657843 1 -16 155 -1188 7871 | 40319 362815 3626195 39832683 476580241
12658347 1 -16 157 -1246 8768 | 40319 362815 3626193 39832499 476570272
12658374 1 -16 158 -1285 9674 | 40319 362815 3626192 39832417 476566270
12658437 1 -16 157 -1249 8845 | 40319 362815 3626193 39832502 476570627
12658473 1 -16 157 -1255 9146 | 40319 362815 3626193 39832508 476571190
12658734 1 -16 155 -1187 7839 | 40319 362815 3626195 39832682 476580129
12658743 1 -16 155 -1187 7819 | 40319 362815 3626195 39832682 476580149
12674538 1 -16 155 -1193 8037 | 40319 362815 3626195 39832688 476580795
12674583 1 -16 156 -1218 8355 | 40319 362815 3626194 39832592 476575365
12674835 1 -16 158 -1288 9792 | 40319 362815 3626192 39832420 476566584
12674853 1 -16 157 -1259 9337 | 40319 362815 3626193 39832512 476571575
12675348 1 -16 155 -1184 7656 | 40319 362815 3626195 39832679 476579880
12675384 1 -16 157 -1246 8750 | 40319 362815 3626193 39832499 476570290
12675438 1 -16 155 -1198 8266 | 40319 362815 3626195 39832693 476581286
12675483 1 -16 156 -1219 8432 | 40319 362815 3626194 39832593 476575432
12675834 1 -16 156 -1224 8661 | 40319 362815 3626194 39832598 476575923
12675843 1 -16 156 -1226 8709 | 40319 362815 3626194 39832600 476576163
12678345 1 -16 154 -1162 7557 | 40319 362815 3626196 39832778 476585523
12678354 1 -16 155 -1193 8129 | 40319 362815 3626195 39832688 476580703
12678435 1 -16 155 -1193 8128 | 40319 362815 3626195 39832688 476580704
12678453 1 -16 154 -1161 7507 | 40319 362815 3626196 39832777 476585429
12678534 1 -16 154 -1160 7491 | 40319 362815 3626196 39832776 476585301
12678543 1 -16 154 -1162 7536 | 40319 362815 3626196 39832778 476585544
12684537 1 -16 157 -1250 8938 | 40319 362815 3626193 39832503 476570678
12684573 1 -16 157 -1256 9216 | 40319 362815 3626193 39832509 476571264
12684735 1 -16 158 -1287 9734 | 40319 362815 3626192 39832419 476566498
12684753 1 -16 158 -1298 10209 | 40319 362815 3626192 39832430 476567607
12685374 1 -16 159 -1327 10675 | 40319 362815 3626191 39832338 476562605
12685437 1 -16 157 -1258 9271 | 40319 362815 3626193 39832511 476571497
12685473 1 -16 158 -1292 9962 | 40319 362815 3626192 39832424 476566990
12685734 1 -16 156 -1226 8720 | 40319 362815 3626194 39832600 476576152
12685743 1 -16 156 -1230 8866 | 40319 362815 3626194 39832604 476576582
12687354 1 -16 155 -1180 7531 | 40319 362815 3626195 39832675 476579429
12687435 1 -16 155 -1180 7536 | 40319 362815 3626195 39832675 476579424
12687453 1 -16 155 -1192 8059 | 40319 362815 3626195 39832687 476580629
12687534 1 -16 155 -1192 8083 | 40319 362815 3626195 39832687 476580605
12687543 1 -16 155 -1195 8170 | 40319 362815 3626195 39832690 476580950
12745638 1 -16 155 -1185 7724 | 40319 362815 3626195 39832680 476579956
12745683 1 -16 156 -1220 8486 | 40319 362815 3626194 39832594 476575522
12745836 1 -16 158 -1274 9141 | 40319 362815 3626192 39832406 476565219
12745863 1 -16 158 -1293 10036 | 40319 362815 3626192 39832425 476567060
12746538 1 -16 157 -1261 9376 | 40319 362815 3626193 39832514 476571824
12746583 1 -16 157 -1252 9047 | 40319 362815 3626193 39832505 476570857
12746835 1 -16 159 -1323 10518 | 40319 362815 3626191 39832334 476562186
12746853 1 -16 159 -1328 10746 | 40319 362815 3626191 39832339 476562678
12748563 1 -16 157 -1256 9199 | 40319 362815 3626193 39832509 476571281
12748635 1 -16 159 -1327 10680 | 40319 362815 3626191 39832338 476562600
12748653 1 -16 158 -1292 9962 | 40319 362815 3626192 39832424 476566990
12754638 1 -16 157 -1261 9397 | 40319 362815 3626193 39832514 476571803
12754683 1 -16 157 -1254 9154 | 40319 362815 3626193 39832507 476571038
12754836 1 -16 157 -1245 8706 | 40319 362815 3626193 39832498 476570190
12754863 1 -16 157 -1250 8918 | 40319 362815 3626193 39832503 476570698
12756438 1 -16 155 -1195 8121 | 40319 362815 3626195 39832690 476580999
12756483 1 -16 156 -1221 8509 | 40319 362815 3626194 39832595 476575643
12756834 1 -16 156 -1224 8668 | 40319 362815 3626194 39832598 476575916
12756843 1 -16 156 -1224 8654 | 40319 362815 3626194 39832598 476575930
12758436 1 -16 158 -1287 9736 | 40319 362815 3626192 39832419 476566496
12758463 1 -16 158 -1295 10095 | 40319 362815 3626192 39832427 476567289
12758634 1 -16 156 -1226 8720 | 40319 362815 3626194 39832600 476576152
12758643 1 -16 156 -1228 8794 | 40319 362815 3626194 39832602 476576366
12764583 1 -16 156 -1219 8427 | 40319 362815 3626194 39832593 476575437
12764853 1 -16 158 -1298 10226 | 40319 362815 3626192 39832430 476567590
12765438 1 -16 153 -1141 7343 | 40319 362815 3626197 39832878 476591425
12765483 1 -16 155 -1196 8199 | 40319 362815 3626195 39832691 476581065
12765834 1 -16 155 -1186 7782 | 40319 362815 3626195 39832681 476580042
12765843 1 -16 155 -1189 7880 | 40319 362815 3626195 39832684 476580376
12768435 1 -16 155 -1180 7519 | 40319 362815 3626195 39832675 476579441
12768453 1 -16 155 -1192 8059 | 40319 362815 3626195 39832687 476580629
12768534 1 -16 155 -1192 8069 | 40319 362815 3626195 39832687 476580619
12768543 1 -16 155 -1197 8241 | 40319 362815 3626195 39832692 476581167
12784563 1 -16 154 -1161 7507 | 40319 362815 3626196 39832777 476585429
12784653 1 -16 156 -1228 8803 | 40319 362815 3626194 39832602 476576357
12785463 1 -16 156 -1228 8821 | 40319 362815 3626194 39832602 476576339
12785634 1 -16 154 -1165 7649 | 40319 362815 3626196 39832781 476585863
12785643 1 -16 154 -1163 7570 | 40319 362815 3626196 39832779 476585654
12786453 1 -16 154 -1161 7490 | 40319 362815 3626196 39832777 476585446
12786534 1 -16 154 -1160 7473 | 40319 362815 3626196 39832776 476585319
12786543 1 -16 154 -1167 7712 | 40319 362815 3626196 39832783 476586088
12845673 1 -16 154 -1161 7525 | 40319 362815 3626196 39832777 476585411
12845763 1 -16 156 -1222 8554 | 40319 362815 3626194 39832596 476575742
12846573 1 -16 156 -1225 8690 | 40319 362815 3626194 39832599 476576038
12846753 1 -16 157 -1260 9386 | 40319 362815 3626193 39832513 476571670
12847653 1 -16 156 -1222 8471 | 40319 362815 3626194 39832596 476575825
12854673 1 -16 156 -1222 8562 | 40319 362815 3626194 39832596 476575734
12854763 1 -16 156 -1220 8443 | 40319 362815 3626194 39832594 476575565
12856473 1 -16 157 -1260 9411 | 40319 362815 3626193 39832513 476571645
12856743 1 -16 154 -1161 7511 | 40319 362815 3626196 39832777 476585425
12857463 1 -16 157 -1268 9706 | 40319 362815 3626193 39832521 476572502
12857643 1 -16 156 -1230 8863 | 40319 362815 3626194 39832604 476576585
12865473 1 -16 156 -1219 8384 | 40319 362815 3626194 39832593 476575480
12865743 1 -16 156 -1229 8828 | 40319 362815 3626194 39832603 476576476
12867453 1 -16 154 -1166 7691 | 40319 362815 3626196 39832782 476585965
12867543 1 -16 154 -1166 7683 | 40319 362815 3626196 39832782 476585973
12875643 1 -16 154 -1164 7606 | 40319 362815 3626196 39832780 476585762
13245768 1 -16 153 -1142 7399 | 40319 362815 3626197 39832879 476591513
