1247356 1 -14 124 -940 7104 -58145 | 5039 40270 361298 3587640 38946536 457273169
1247365 1 -14 123 -905 6341 -44445 | 5039 40270 361299 3587705 38949114 457354821
1247536 1 -14 125 -970 7642 -66096 | 5039 40270 361297 3587570 38943578 457174608
1247563 1 -14 123 -902 6280 -44907 | 5039 40270 361299 3587702 38948812 457337931
1247635 1 -14 124 -936 6953 -55050 | 5039 40270 361298 3587636 38946203 457256970
1247653 1 -14 122 -869 5588 -32510 | 5039 40270 361300 3587769 38951561 457428086
1254367 1 -14 120 -817 4867 -26424 | 5039 40270 361302 3587917 38958090 457653600
1254637 1 -14 123 -906 6396 -46394 | 5039 40270 361299 3587706 38949180 457357562
1254673 1 -14 122 -867 5541 -32402 | 5039 40270 361300 3587767 38951366 457417322
1254736 1 -14 123 -902 6220 -41752 | 5039 40270 361299 3587702 38948872 457343416
1254763 1 -14 122 -866 5483 -30581 | 5039 40270 361300 3587766 38951303 457415141
1256347 1 -14 122 -868 5519 -30308 | 5039 40270 361300 3587768 38951509 457427108
1256374 1 -14 123 -896 6001 -37336 | 5039 40270 361299 3587696 38948365 457318264
1256437 1 -14 122 -870 5618 -33103 | 5039 40270 361300 3587770 38951652 457433071
1256473 1 -14 123 -900 6194 -42779 | 5039 40270 361299 3587700 38948656 457330763
1256734 1 -14 121 -836 5003 -25988 | 5039 40270 361301 3587836 38954203 457508708
1256743 1 -14 121 -836 5004 -25993 | 5039 40270 361301 3587836 38954202 457508569
1257364 1 -14 124 -934 6848 -51931 | 5039 40270 361298 3587634 38946066 457251547
1257436 1 -14 124 -937 6982 -55400 | 5039 40270 361298 3587637 38946295 457261856
1257463 1 -14 123 -904 6343 -45926 | 5039 40270 361299 3587704 38948991 457347302
1257634 1 -14 122 -865 5465 -30903 | 5039 40270 361300 3587765 38951200 457409343
1257643 1 -14 122 -867 5533 -32081 | 5039 40270 361300 3587767 38951374 457418153
1264537 1 -14 122 -873 5732 -35574 | 5039 40270 361300 3587773 38951901 457445262
1264573 1 -14 123 -898 6106 -40598 | 5039 40270 361299 3587698 38948502 457323830
1264735 1 -14 124 -935 6897 -53287 | 5039 40270 361298 3587635 38946138 457254559
1264753 1 -14 123 -904 6353 -46410 | 5039 40270 361299 3587704 38948981 457346346
1265437 1 -14 120 -817 4871 -26699 | 5039 40270 361302 3587917 38958086 457653299
1265473 1 -14 122 -868 5555 -32006 | 5039 40270 361300 3587768 38951473 457423622
1265734 1 -14 122 -865 5467 -30960 | 5039 40270 361300 3587765 38951198 457409112
1265743 1 -14 122 -869 5613 -33885 | 5039 40270 361300 3587769 38951536 457425861
1267453 1 -14 121 -839 5104 -27731 | 5039 40270 361301 3587839 38954465 457522043
1267534 1 -14 121 -834 4909 -23422 | 5039 40270 361301 3587834 38954055 457502254
1267543 1 -14 121 -841 5187 -29665 | 5039 40270 361301 3587841 38954624 457529449
1274563 1 -14 121 -835 4957 -24818 | 5039 40270 361301 3587835 38954128 457505450
1274653 1 -14 123 -906 6442 -48721 | 5039 40270 361299 3587706 38949134 457353265
1275463 1 -14 123 -903 6322 -46057 | 5039 40270 361299 3587703 38948891 457341745
1275643 1 -14 121 -840 5142 -28539 | 5039 40270 361301 3587840 38954548 457526091
1324657 1 -14 120 -818 4925 -28232 | 5039 40270 361302 3587918 38958153 457655768
1324675 1 -14 121 -847 5427 -35174 | 5039 40270 361301 3587847 38955110 457552670
1325647 1 -14 122 -880 6052 -44107 | 5039 40270 361300 3587780 38952428 457468699
1325674 1 -14 121 -839 5098 -27367 | 5039 40270 361301 3587839 38954471 457522543
1325746 1 -14 122 -878 5984 -42823 | 5039 40270 361300 3587778 38952254 457459783
1325764 1 -14 122 -876 5904 -40986 | 5039 40270 361300 3587776 38952092 457452042
1326547 1 -14 120 -818 4910 -27480 | 5039 40270 361302 3587918 38958168 457657176
1326574 1 -14 122 -876 5909 -41213 | 5039 40270 361300 3587776 38952087 457451549
1326745 1 -14 121 -840 5131 -27950 | 5039 40270 361301 3587840 38954559 457527086
1326754 1 -14 121 -841 5175 -29057 | 5039 40270 361301 3587841 38954636 457530569
1327564 1 -14 121 -843 5252 -30807 | 5039 40270 361301 3587843 38954801 457538655
1342675 1 -14 122 -868 5561 -32464 | 5039 40270 361300 3587768 38951467 457423216
1345627 1 -14 122 -870 5709 -37950 | 5039 40270 361300 3587770 38951561 457424814
1345672 1 -14 121 -843 5277 -31747 | 5039 40270 361301 3587843 38954776 457535995
1345726 1 -14 124 -929 6686 -49524 | 5039 40270 361298 3587629 38945623 457228908
1345762 1 -14 122 -871 5741 -38051 | 5039 40270 361300 3587771 38951650 457429019
1346257 1 -14 125 -970 7603 -64099 | 5039 40270 361297 3587570 38943617 457178227
1346275 1 -14 125 -959 7170 -54378 | 5039 40270 361297 3587559 38942719 457135026
1346527 1 -14 123 -897 6067 -39836 | 5039 40270 361299 3587697 38948420 457319972
1346572 1 -14 122 -870 5688 -36445 | 5039 40270 361300 3587770 38951582 457426333
1346725 1 -14 124 -922 6371 -41070 | 5039 40270 361298 3587622 38945091 457204830
1346752 1 -14 123 -897 6072 -39582 | 5039 40270 361299 3587697 38948415 457318998
1347256 1 -14 124 -915 5997 -29607 | 5039 40270 361298 3587615 38944618 457186239
1347265 1 -14 124 -925 6444 -41458 | 5039 40270 361298 3587625 38945381 457220842
1347526 1 -14 125 -957 7112 -53676 | 5039 40270 361297 3587557 38942535 457125252
1347562 1 -14 123 -899 6158 -41764 | 5039 40270 361299 3587699 38948571 457326220
1347625 1 -14 124 -916 6081 -32798 | 5039 40270 361298 3587616 38944655 457186046
1347652 1 -14 122 -866 5522 -32659 | 5039 40270 361300 3587766 38951264 457411603
1352647 1 -14 125 -972 7695 -66629 | 5039 40270 361297 3587572 38943767 457184933
1352674 1 -14 125 -963 7342 -58626 | 5039 40270 361297 3587563 38943031 457149354
1352746 1 -14 125 -963 7335 -58293 | 5039 40270 361297 3587563 38943038 457150029
1352764 1 -14 125 -965 7396 -59019 | 5039 40270 361297 3587565 38943219 457159395
1354627 1 -14 123 -899 6158 -42263 | 5039 40270 361299 3587699 38948571 457326719
1354672 1 -14 122 -870 5688 -36493 | 5039 40270 361300 3587770 38951582 457426381
1354726 1 -14 124 -926 6533 -45006 | 5039 40270 361298 3587626 38945413 457220286
1354762 1 -14 122 -869 5652 -35854 | 5039 40270 361300 3587769 38951497 457422214
1356247 1 -14 124 -926 6488 -42531 | 5039 40270 361298 3587626 38945458 457224291
1356274 1 -14 124 -920 6296 -39513 | 5039 40270 361298 3587620 38944924 457196649
1356427 1 -14 124 -930 6697 -48899 | 5039 40270 361298 3587630 38945733 457235411
1356472 1 -14 124 -936 7004 -57698 | 5039 40270 361298 3587636 38946152 457252274
1356724 1 -14 123 -898 6146 -42699 | 5039 40270 361299 3587698 38948462 457320171
1356742 1 -14 123 -899 6161 -42064 | 5039 40270 361299 3587699 38948568 457326088
1357246 1 -14 125 -959 7190 -55462 | 5039 40270 361297 3587559 38942699 457133230
1357264 1 -14 126 -991 7789 -64059 | 5039 40270 361296 3587491 38939922 457043955
1357426 1 -14 126 -992 7839 -65509 | 5039 40270 361296 3587492 38939993 457046917
1357462 1 -14 124 -934 6900 -54643 | 5039 40270 361298 3587634 38946014 457246771
1357624 1 -14 124 -926 6582 -47569 | 5039 40270 361298 3587626 38945364 457215793
1357642 1 -14 124 -932 6816 -52531 | 5039 40270 361298 3587632 38945856 457239331
1362475 1 -14 126 -1003 8246 -73781 | 5039 40270 361296 3587503 38940917 457092413
1362547 1 -14 124 -938 6976 -53978 | 5039 40270 361298 3587638 38946422 457270010
1362574 1 -14 126 -999 8103 -71090 | 5039 40270 361296 3587499 38940576 457075466
1362745 1 -14 125 -963 7347 -58889 | 5039 40270 361297 3587563 38943026 457148897
1362754 1 -14 125 -960 7190 -54098 | 5039 40270 361297 3587560 38942820 457140578
1364257 1 -14 126 -1000 8127 -71212 | 5039 40270 361296 3587500 38940673 457080844
1364275 1 -14 126 -995 7924 -66432 | 5039 40270 361296 3587495 38940271 457061736
1364527 1 -14 124 -928 6600 -46187 | 5039 40270 361298 3587628 38945588 457229243
1364572 1 -14 124 -933 6873 -54376 | 5039 40270 361298 3587633 38945920 457241680
1364725 1 -14 126 -994 7920 -67356 | 5039 40270 361296 3587494 38940154 457054524
1364752 1 -14 124 -934 6892 -54171 | 5039 40270 361298 3587634 38946022 457247451
1365247 1 -14 125 -967 7480 -61214 | 5039 40270 361297 3587567 38943377 457166918
1365274 1 -14 125 -948 6682 -41575 | 5039 40270 361297 3587548 38941876 457096663
1365427 1 -14 123 -902 6236 -42761 | 5039 40270 361299 3587702 38948856 457342121
1365472 1 -14 122 -865 5472 -31273 | 5039 40270 361300 3587765 38951193 457408705
1365724 1 -14 124 -923 6436 -43365 | 5039 40270 361298 3587623 38945147 457206477
1365742 1 -14 124 -932 6817 -52615 | 5039 40270 361298 3587632 38945855 457239271
1367245 1 -14 124 -923 6396 -41181 | 5039 40270 361298 3587623 38945187 457210053
1367254 1 -14 124 -921 6318 -39495 | 5039 40270 361298 3587621 38945023 457202175
1367425 1 -14 125 -953 6926 -48497 | 5039 40270 361297 3587553 38942237 457112009
1367452 1 -14 123 -896 6020 -38213 | 5039 40270 361299 3587696 38948346 457316405
1367524 1 -14 124 -922 6373 -41134 | 5039 40270 361298 3587622 38945089 457204606
1367542 1 -14 123 -897 6081 -40320 | 5039 40270 361299 3587697 38948406 457318440
1372456 1 -14 124 -933 6824 -51882 | 5039 40270 361298 3587633 38945969 457246242
1372465 1 -14 124 -926 6499 -43021 | 5039 40270 361298 3587626 38945447 457223197
1372546 1 -14 124 -930 6681 -47895 | 5039 40270 361298 3587630 38945749 457236711
1372564 1 -14 124 -927 6566 -45557 | 5039 40270 361298 3587627 38945501 457224797
1372645 1 -14 124 -930 6706 -49378 | 5039 40270 361298 3587630 38945724 457234594
1372654 1 -14 123 -904 6349 -46426 | 5039 40270 361299 3587704 38948985 457346938
1374256 1 -14 125 -957 7088 -52383 | 5039 40270 361297 3587557 38942559 457127415
1374265 1 -14 125 -953 6885 -46332 | 5039 40270 361297 3587553 38942278 457115748
1374526 1 -14 125 -951 6855 -47242 | 5039 40270 361297 3587551 38942066 457103554
1374562 1 -14 123 -898 6123 -41205 | 5039 40270 361299 3587698 38948485 457321989
1374625 1 -14 126 -992 7834 -65196 | 5039 40270 361296 3587492 38939998 457047324
1374652 1 -14 124 -930 6734 -50623 | 5039 40270 361298 3587630 38945696 457231807
1375246 1 -14 126 -992 7837 -65388 | 5039 40270 361296 3587492 38939995 457047084
1375264 1 -14 126 -994 7908 -66775 | 5039 40270 361296 3587494 38940166 457055671
1375426 1 -14 125 -951 6827 -45677 | 5039 40270 361297 3587551 38942094 457106021
1375462 1 -14 124 -928 6651 -48634 | 5039 40270 361298 3587628 38945537 457224346
1375624 1 -14 124 -926 6544 -45441 | 5039 40270 361298 3587626 38945402 457219137
1375642 1 -14 123 -899 6161 -42226 | 5039 40270 361299 3587699 38948568 457326250
1376245 1 -14 124 -916 6065 -31897 | 5039 40270 361298 3587616 38944671 457187449
1376254 1 -14 124 -922 6344 -39739 | 5039 40270 361298 3587622 38945118 457207387
1376425 1 -14 125 -957 7099 -52979 | 5039 40270 361297 3587557 38942548 457126427
1376452 1 -14 123 -897 6083 -40444 | 5039 40270 361299 3587697 38948404 457318276
1376524 1 -14 124 -929 6669 -48469 | 5039 40270 361298 3587629 38945640 457230301
1376542 1 -14 122 -873 5808 -39477 | 5039 40270 361300 3587773 38951825 457438221
1432675 1 -14 121 -846 5371 -33518 | 5039 40270 361301 3587846 38955045 457550366
1435672 1 -14 122 -871 5728 -37437 | 5039 40270 361300 3587771 38951663 457430277
1435726 1 -14 124 -922 6346 -39890 | 5039 40270 361298 3587622 38945116 457207250
1435762 1 -14 122 -864 5432 -30201 | 5039 40270 361300 3587764 38951112 457404681
1436275 1 -14 125 -963 7306 -56654 | 5039 40270 361297 3587563 38943067 457152566
1436527 1 -14 123 -896 5985 -36598 | 5039 40270 361299 3587696 38948381 457319830
1436572 1 -14 122 -869 5648 -35665 | 5039 40270 361300 3587769 38951501 457422601
1436725 1 -14 124 -921 6320 -39646 | 5039 40270 361298 3587621 38945021 457202038
1436752 1 -14 123 -895 5994 -38093 | 5039 40270 361299 3587695 38948251 457311317
1437256 1 -14 124 -927 6539 -44100 | 5039 40270 361298 3587627 38945528 457227228
1437265 1 -14 123 -898 6067 -38704 | 5039 40270 361299 3587698 38948541 457327552
1437526 1 -14 125 -953 6901 -47223 | 5039 40270 361297 3587553 38942262 457114335
1437562 1 -14 123 -895 5996 -38176 | 5039 40270 361299 3587695 38948249 457311112
1437625 1 -14 124 -923 6401 -41544 | 5039 40270 361298 3587623 38945182 457209696
1437652 1 -14 122 -866 5510 -32081 | 5039 40270 361300 3587766 38951276 457412753
1452673 1 -14 124 -919 6219 -36640 | 5039 40270 361298 3587619 38944880 457196152
1452736 1 -14 125 -956 7038 -50990 | 5039 40270 361297 3587556 38942488 457124510
1452763 1 -14 124 -918 6170 -35246 | 5039 40270 361298 3587618 38944808 457193102
1453672 1 -14 123 -893 5889 -34822 | 5039 40270 361299 3587693 38948114 457305742
1453726 1 -14 124 -922 6357 -40551 | 5039 40270 361298 3587622 38945105 457206327
1453762 1 -14 123 -891 5820 -33765 | 5039 40270 361299 3587691 38947941 457297197
1456237 1 -14 122 -864 5423 -30182 | 5039 40270 361300 3587764 38951121 457405958
1456273 1 -14 123 -895 6037 -40649 | 5039 40270 361299 3587695 38948208 457307681
1456327 1 -14 122 -864 5425 -30199 | 5039 40270 361300 3587764 38951119 457405687
1456372 1 -14 123 -896 6042 -39412 | 5039 40270 361299 3587696 38948324 457314436
1456723 1 -14 121 -840 5165 -29510 | 5039 40270 361301 3587840 38954525 457523750
1456732 1 -14 121 -840 5165 -29476 | 5039 40270 361301 3587840 38954525 457523716
1457236 1 -14 124 -920 6281 -38779 | 5039 40270 361298 3587620 38944939 457198075
1457263 1 -14 125 -952 6893 -48004 | 5039 40270 361297 3587552 38942149 457107556
1457326 1 -14 124 -913 5948 -29373 | 5039 40270 361298 3587613 38944425 457175637
1457362 1 -14 125 -962 7332 -59252 | 5039 40270 361297 3587562 38942920 457142708
1457623 1 -14 122 -864 5447 -30962 | 5039 40270 361300 3587764 38951097 457403282
1457632 1 -14 122 -864 5442 -30730 | 5039 40270 361300 3587764 38951102 457403770
1462537 1 -14 125 -965 7379 -58260 | 5039 40270 361297 3587565 38943236 457161084
1462573 1 -14 126 -990 7712 -61121 | 5039 40270 361296 3587490 38939878 457043393
1462735 1 -14 125 -953 6940 -49460 | 5039 40270 361297 3587553 38942223 457110956
1462753 1 -14 126 -987 7599 -58720 | 5039 40270 361296 3587487 38939628 457031128
1463275 1 -14 125 -957 7056 -50708 | 5039 40270 361297 3587557 38942591 457130348
1463527 1 -14 124 -934 6833 -51267 | 5039 40270 361298 3587634 38946081 457253043
1463572 1 -14 124 -930 6714 -49644 | 5039 40270 361298 3587630 38945716 457233708
1463725 1 -14 126 -989 7688 -61010 | 5039 40270 361296 3587489 38939781 457038026
1463752 1 -14 125 -960 7220 -55652 | 5039 40270 361297 3587560 38942790 457137812
1465237 1 -14 123 -892 5829 -33231 | 5039 40270 361299 3587692 38948053 457304079
1465273 1 -14 124 -919 6259 -38868 | 5039 40270 361298 3587619 38944840 457192620
1465327 1 -14 123 -898 6068 -38630 | 5039 40270 361299 3587698 38948540 457327334
1465372 1 -14 124 -928 6651 -48721 | 5039 40270 361298 3587628 38945537 457224433
1465723 1 -14 122 -866 5523 -32585 | 5039 40270 361300 3587766 38951263 457411385
1465732 1 -14 122 -866 5514 -32194 | 5039 40270 361300 3587766 38951272 457412290
1467235 1 -14 123 -892 5880 -35848 | 5039 40270 361299 3587692 38948002 457299352
1467253 1 -14 125 -957 7100 -52872 | 5039 40270 361297 3587557 38942547 457126176
1467325 1 -14 124 -922 6372 -41109 | 5039 40270 361298 3587622 38945090 457204725
1467352 1 -14 124 -931 6739 -49650 | 5039 40270 361298 3587631 38945812 457238826
1467523 1 -14 123 -899 6184 -43383 | 5039 40270 361299 3587699 38948545 457324095
1467532 1 -14 123 -899 6162 -42203 | 5039 40270 361299 3587699 38948567 457326083
1472563 1 -14 125 -944 6502 -36843 | 5039 40270 361297 3587544 38941572 457083003
1472653 1 -14 124 -920 6252 -37205 | 5039 40270 361298 3587620 38944968 457200677
1473256 1 -14 124 -917 6089 -32061 | 5039 40270 361298 3587617 38944768 457192869
1473265 1 -14 124 -924 6410 -40794 | 5039 40270 361298 3587624 38945294 457216362
1473526 1 -14 126 -988 7638 -59613 | 5039 40270 361296 3587488 38939710 457035117
1473562 1 -14 125 -963 7367 -59826 | 5039 40270 361297 3587563 38943006 457146954
1473625 1 -14 125 -959 7170 -54381 | 5039 40270 361297 3587559 38942719 457135029
1473652 1 -14 124 -922 6333 -38891 | 5039 40270 361298 3587622 38945129 457208123
1475236 1 -14 125 -950 6788 -44817 | 5039 40270 361297 3587550 38942012 457102065
1475263 1 -14 126 -991 7793 -64219 | 5039 40270 361296 3587491 38939918 457043539
1475326 1 -14 125 -954 6975 -50048 | 5039 40270 361297 3587554 38942309 457115216
1475362 1 -14 126 -996 8020 -70224 | 5039 40270 361296 3587496 38940296 457060416
1475623 1 -14 123 -899 6168 -42470 | 5039 40270 361299 3587699 38948561 457325486
1475632 1 -14 123 -899 6168 -42535 | 5039 40270 361299 3587699 38948561 457325551
1476235 1 -14 124 -922 6392 -42224 | 5039 40270 361298 3587622 38945070 457202960
1476253 1 -14 125 -955 7026 -51536 | 5039 40270 361297 3587555 38942379 457118072
1476325 1 -14 124 -912 5895 -27724 | 5039 40270 361298 3587612 38944357 457172908
1476352 1 -14 125 -966 7485 -62542 | 5039 40270 361297 3587566 38943251 457158814
1476523 1 -14 122 -862 5346 -28160 | 5039 40270 361300 3587762 38950956 457397600
1476532 1 -14 122 -864 5412 -29272 | 5039 40270 361300 3587764 38951132 457406632
1534672 1 -14 123 -895 5985 -37587 | 5039 40270 361299 3587695 38948260 457312107
1534726 1 -14 124 -919 6214 -36605 | 5039 40270 361298 3587619 38944885 457196837
1534762 1 -14 123 -891 5828 -34243 | 5039 40270 361299 3587691 38947933 457296523
1536274 1 -14 126 -989 7685 -60906 | 5039 40270 361296 3587489 38939784 457038354
1536472 1 -14 124 -930 6710 -49345 | 5039 40270 361298 3587630 38945720 457233985
1536724 1 -14 125 -954 6949 -48518 | 5039 40270 361297 3587554 38942335 457117430
1536742 1 -14 125 -964 7402 -60471 | 5039 40270 361297 3587564 38943092 457151271
1537264 1 -14 125 -954 6954 -49073 | 5039 40270 361297 3587554 38942330 457117265
1537426 1 -14 126 -992 7811 -64028 | 5039 40270 361296 3587492 38940021 457049468
1537462 1 -14 125 -961 7265 -56852 | 5039 40270 361297 3587561 38942866 457141244
1537624 1 -14 125 -957 7106 -53389 | 5039 40270 361297 3587557 38942541 457125829
1537642 1 -14 124 -929 6651 -47370 | 5039 40270 361298 3587629 38945658 457231794
1543672 1 -14 122 -866 5519 -32636 | 5039 40270 361300 3587766 38951267 457412012
1543726 1 -14 123 -901 6235 -44143 | 5039 40270 361299 3587701 38948736 457334935
1543762 1 -14 122 -866 5513 -32316 | 5039 40270 361300 3587766 38951273 457412556
1546273 1 -14 124 -922 6397 -42622 | 5039 40270 361298 3587622 38945065 457202638
1546372 1 -14 124 -930 6729 -50419 | 5039 40270 361298 3587630 38945701 457232323
1546723 1 -14 122 -864 5444 -30865 | 5039 40270 361300 3587764 38951100 457403617
1546732 1 -14 122 -864 5430 -30158 | 5039 40270 361300 3587764 38951114 457404926
1547236 1 -14 124 -918 6209 -37434 | 5039 40270 361298 3587618 38944769 457189674
1547263 1 -14 125 -955 7032 -51933 | 5039 40270 361297 3587555 38942373 457117605
1547326 1 -14 124 -921 6288 -37994 | 5039 40270 361298 3587621 38945053 457204994
1547362 1 -14 124 -927 6573 -45734 | 5039 40270 361298 3587627 38945494 457223966
1547623 1 -14 122 -863 5400 -29785 | 5039 40270 361300 3587763 38951023 457400161
1547632 1 -14 122 -863 5380 -28809 | 5039 40270 361300 3587763 38951043 457402065
1563427 1 -14 122 -869 5607 -33868 | 5039 40270 361300 3587769 38951542 457426708
1563472 1 -14 123 -892 5849 -34124 | 5039 40270 361299 3587692 38948033 457302092
1563724 1 -14 125 -958 7148 -54243 | 5039 40270 361297 3587558 38942620 457129347
1563742 1 -14 124 -931 6748 -50099 | 5039 40270 361298 3587631 38945803 457237979
1564237 1 -14 122 -860 5219 -24053 | 5039 40270 361300 3587760 38950841 457394357
1564273 1 -14 124 -918 6187 -36115 | 5039 40270 361298 3587618 38944791 457191523
1564327 1 -14 122 -874 5835 -39933 | 5039 40270 361300 3587774 38951919 457443501
1564372 1 -14 123 -893 5924 -36913 | 5039 40270 361299 3587693 38948079 457302793
1564723 1 -14 123 -898 6143 -42490 | 5039 40270 361299 3587698 38948465 457320394
1564732 1 -14 123 -900 6197 -42855 | 5039 40270 361299 3587700 38948653 457330407
1567234 1 -14 121 -840 5173 -30040 | 5039 40270 361301 3587840 38954517 457523128
1567243 1 -14 122 -869 5678 -37390 | 5039 40270 361300 3587769 38951471 457420006
1567324 1 -14 122 -869 5677 -37293 | 5039 40270 361300 3587769 38951472 457420053
1567342 1 -14 121 -839 5117 -28323 | 5039 40270 361301 3587839 38954452 457520763
1567423 1 -14 121 -838 5103 -28865 | 5039 40270 361301 3587838 38954345 457514609
1567432 1 -14 121 -840 5152 -28893 | 5039 40270 361301 3587840 38954538 457525005
1573426 1 -14 124 -922 6367 -40976 | 5039 40270 361298 3587622 38945095 457205312
1573462 1 -14 124 -928 6633 -47741 | 5039 40270 361298 3587628 38945555 457226045
1573624 1 -14 125 -957 7098 -52919 | 5039 40270 361297 3587557 38942549 457126511
1573642 1 -14 125 -968 7566 -64429 | 5039 40270 361297 3587568 38943412 457166461
1574263 1 -14 126 -995 7948 -67586 | 5039 40270 361296 3587495 38940247 457059434
1574326 1 -14 124 -930 6708 -49471 | 5039 40270 361298 3587630 38945722 457234399
1574362 1 -14 125 -962 7306 -57838 | 5039 40270 361297 3587562 38942946 457145038
1574623 1 -14 123 -900 6198 -42990 | 5039 40270 361299 3587700 38948652 457330398
1574632 1 -14 123 -904 6356 -46594 | 5039 40270 361299 3587704 38948978 457346098
1576243 1 -14 122 -856 5102 -22562 | 5039 40270 361300 3587756 38950474 457374866
1576324 1 -14 122 -856 5107 -22868 | 5039 40270 361300 3587756 38950469 457374452
1576342 1 -14 122 -868 5606 -34791 | 5039 40270 361300 3587768 38951422 457419063
1576423 1 -14 122 -868 5630 -36178 | 5039 40270 361300 3587768 38951398 457416994
1576432 1 -14 122 -871 5725 -37487 | 5039 40270 361300 3587771 38951666 457430759
1634527 1 -14 122 -861 5285 -26578 | 5039 40270 361300 3587761 38950896 457396090
1634572 1 -14 123 -894 5976 -38448 | 5039 40270 361299 3587694 38948148 457305552
1634725 1 -14 125 -944 6521 -37911 | 5039 40270 361297 3587544 38941553 457081335
1634752 1 -14 125 -963 7378 -60442 | 5039 40270 361297 3587563 38942995 457145986
1635427 1 -14 124 -933 6808 -51231 | 5039 40270 361298 3587633 38945985 457247895
1635472 1 -14 124 -924 6472 -44040 | 5039 40270 361298 3587624 38945232 457210680
1635724 1 -14 126 -991 7799 -64585 | 5039 40270 361296 3587491 38939912 457043041
1635742 1 -14 126 -996 8017 -70058 | 5039 40270 361296 3587496 38940299 457060682
1637452 1 -14 124 -928 6616 -46702 | 5039 40270 361298 3587628 38945572 457227454
1637524 1 -14 126 -995 7953 -67782 | 5039 40270 361296 3587495 38940242 457058910
1637542 1 -14 125 -962 7306 -57749 | 5039 40270 361297 3587562 38942946 457144949
1643572 1 -14 124 -926 6575 -47153 | 5039 40270 361298 3587626 38945371 457216385
1643725 1 -14 124 -917 6149 -35414 | 5039 40270 361298 3587617 38944708 457187582
1643752 1 -14 124 -922 6347 -39652 | 5039 40270 361298 3587622 38945115 457206868
1645327 1 -14 122 -871 5686 -35582 | 5039 40270 361300 3587771 38951705 457434470
1645372 1 -14 123 -895 5997 -38475 | 5039 40270 361299 3587695 38948248 457311267
1645723 1 -14 123 -898 6150 -42933 | 5039 40270 361299 3587698 38948458 457319829
1645732 1 -14 123 -898 6136 -42183 | 5039 40270 361299 3587698 38948472 457321095
1647325 1 -14 125 -957 7100 -53028 | 5039 40270 361297 3587557 38942547 457126332
1647352 1 -14 125 -965 7437 -61240 | 5039 40270 361297 3587565 38943178 457155712
1647523 1 -14 123 -900 6198 -42994 | 5039 40270 361299 3587700 38948652 457330402
1647532 1 -14 123 -902 6276 -44697 | 5039 40270 361299 3587702 38948816 457338297
1653472 1 -14 123 -893 5919 -36668 | 5039 40270 361299 3587693 38948084 457303268
1653742 1 -14 125 -968 7568 -64485 | 5039 40270 361297 3587568 38943410 457166229
1654327 1 -14 120 -817 4875 -26847 | 5039 40270 361302 3587917 38958082 457652871
1654372 1 -14 122 -872 5770 -38713 | 5039 40270 361300 3587772 38951742 457434217
1654723 1 -14 122 -862 5345 -28117 | 5039 40270 361300 3587762 38950957 457397701
1654732 1 -14 122 -865 5449 -30037 | 5039 40270 361300 3587765 38951216 457410781
1657324 1 -14 122 -856 5090 -21930 | 5039 40270 361300 3587756 38950486 457375962
1657342 1 -14 122 -868 5606 -34790 | 5039 40270 361300 3587768 38951422 457419062
1657423 1 -14 122 -868 5616 -35352 | 5039 40270 361300 3587768 38951412 457418184
